band,fID,obsHistID
r,748,2168714
r,766,2168715
r,849,2168717
r,933,2168765
r,931,2168766
r,1046,2168767
r,1050,2168768
r,1470,2168791
r,931,2168811
r,1046,2168812
r,933,2168813
r,1050,2168814
r,1142,2168815
z,736,2168914
z,816,2168915
z,885,2168917
z,975,2168918
z,985,2168919
z,1011,2168920
z,736,2168944
z,816,2168945
i,794,2169315
i,720,2169343
i,794,2169344
i,736,2169376
i,816,2169377
i,885,2169378
i,975,2169379
i,1070,2169380
i,1165,2169381
i,1269,2169382
i,1277,2169383
i,1178,2169384
i,1082,2169385
i,985,2169386
i,909,2169387
i,816,2169408
i,885,2169409
i,975,2169410
i,985,2169411
i,1082,2169412
i,1070,2169413
i,1165,2169414
i,1269,2169415
i,1277,2169416
i,1178,2169417
i,909,2169419
i,826,2169420
i,1094,2169430
i,1116,2169431
i,1214,2169433
i,1188,2169434
i,1297,2169435
i,1401,2169436
i,1386,2169441
i,1277,2169442
i,1375,2169443
i,1486,2169444
i,1522,2169457
i,1419,2169458
i,1309,2169459
i,1116,2169469
i,1094,2169470
i,1214,2169472
i,1188,2169473
i,1297,2169474
i,1401,2169475
i,1516,2169476
i,1386,2169480
i,1375,2169481
i,1486,2169482
i,1277,2169488
i,1309,2169489
i,1419,2169490
i,1522,2169491
i,1361,2169688
i,1361,2169752
r,1427,2169802
z,794,2170191
z,872,2170192
z,963,2170193
z,975,2170194
z,885,2170195
z,778,2170200
z,871,2170201
z,947,2170202
z,1046,2170203
z,1133,2170204
z,1050,2170205
z,1070,2170206
z,1082,2170207
z,1094,2170208
z,1178,2170210
z,1257,2170211
z,1269,2170212
z,1277,2170213
z,1297,2170214
z,1309,2170215
z,1401,2170216
z,1386,2170217
z,1375,2170218
z,1361,2170219
z,1350,2170220
r,1445,2170600
r,1331,2170615
r,1226,2170616
r,1445,2170640
r,1331,2170652
r,1116,2170663
r,1094,2170664
r,1082,2170665
r,1178,2170666
r,1188,2170667
r,1297,2170668
r,1401,2170669
r,1419,2170670
r,1309,2170671
r,1214,2170672
r,1165,2170673
r,1269,2170674
r,1375,2170675
r,1486,2170676
r,1361,2170677
r,1257,2170678
r,1154,2170679
r,1050,2170680
r,963,2170681
r,947,2170682
r,1046,2170683
r,1144,2170684
r,1245,2170685
r,1350,2170686
r,1476,2170687
r,1401,2170694
r,1297,2170695
r,1188,2170696
r,1178,2170697
r,1082,2170698
r,1094,2170699
r,1116,2170700
r,1214,2170703
r,1419,2170704
r,1309,2170705
r,1269,2170706
r,1375,2170707
r,1486,2170708
r,1361,2170709
r,1257,2170710
r,1154,2170711
r,1165,2170712
r,1050,2170713
r,1046,2170714
r,1144,2170715
r,1245,2170716
r,1350,2170717
r,1476,2170718
r,963,2170725
r,947,2170726
r,933,2170727
r,931,2170728
r,1036,2170729
r,839,2170743
r,837,2170744
r,849,2170745
r,871,2170746
r,766,2170747
r,778,2170748
r,933,2170761
r,931,2170762
r,1036,2170763
r,1142,2170764
r,939,2170770
r,839,2170777
r,837,2170778
r,849,2170779
r,871,2170780
r,766,2170781
r,778,2170782
r,746,2170808
r,885,2170812
r,909,2170813
r,985,2170814
r,975,2170815
r,1094,2170816
r,1082,2170817
r,1046,2170818
r,1034,2170819
r,1036,2170820
r,746,2170849
r,885,2170853
r,985,2170854
r,975,2170855
r,1094,2170856
r,1082,2170857
r,1046,2170858
r,1034,2170859
r,1036,2170860
r,909,2170876
r,1243,2170997
z,766,2171052
z,849,2171053
z,933,2171054
z,871,2171055
z,778,2171056
z,794,2171076
z,872,2171077
z,885,2171078
z,975,2171079
z,963,2171080
z,871,2171081
z,778,2171082
z,720,2171926
z,1243,2171954
z,1245,2171955
z,1257,2171956
z,1269,2171957
z,1277,2171958
z,1050,2171959
z,1070,2171960
z,963,2171961
z,1243,2171994
z,1245,2171995
z,1257,2171996
z,1269,2171997
z,1277,2171998
z,1050,2171999
z,1070,2172000
z,963,2172001
z,766,2172002
z,872,2172005
z,766,2172038
z,872,2172041
y,816,2172488
y,909,2172489
y,826,2172490
y,909,2172491
y,985,2172492
y,885,2172493
y,794,2172494
y,1214,2172511
y,1309,2172512
y,1011,2172520
y,1094,2172521
y,1082,2172522
y,1178,2172523
y,1297,2172524
y,1419,2172525
y,1427,2172526
y,1546,2172527
y,1445,2172546
y,1082,2172555
y,1070,2172556
y,975,2172557
y,963,2172558
y,872,2172559
y,778,2172560
y,766,2172564
y,748,2172581
y,849,2172582
y,933,2172583
y,1046,2172584
y,947,2172585
y,871,2172586
y,778,2172587
y,698,2172588
y,837,2172597
y,963,2172598
y,1050,2172599
y,1154,2172600
y,1257,2172601
y,1361,2172602
y,1375,2172603
y,1401,2172609
y,1277,2172610
y,1165,2172611
y,1144,2172612
y,1245,2172613
y,1133,2172614
y,1034,2172615
y,931,2172616
y,1476,2172621
y,1350,2172622
z,688,2173159
z,766,2173160
z,849,2173161
z,933,2173162
z,1034,2173163
z,1144,2173164
z,1046,2173165
z,947,2173166
z,871,2173167
z,778,2173168
z,794,2173169
y,1427,2173597
y,1522,2173609
y,1419,2173610
y,1309,2173611
y,1297,2173612
y,1401,2173613
y,1522,2173621
y,1488,2173622
y,1386,2173623
y,1277,2173624
y,1269,2173625
y,1375,2173626
y,1361,2173634
y,1257,2173635
y,1154,2173636
y,1144,2173637
y,1245,2173638
y,1350,2173639
y,1353,2173641
y,1243,2173642
y,1133,2173643
z,1188,2174734
z,1094,2174735
z,1082,2174737
z,985,2174738
z,826,2174739
z,1094,2174780
z,1188,2174781
z,1082,2174782
z,1011,2174783
z,985,2174784
z,826,2174785
z,1445,2175268
z,839,2175345
z,837,2175346
z,849,2175347
z,871,2175348
z,872,2175349
z,754,2175384
z,839,2175387
z,837,2175388
z,849,2175389
z,871,2175390
z,872,2175391
z,826,2175409
z,816,2175411
z,1011,2175415
z,885,2175416
z,872,2175417
z,871,2175418
z,849,2175419
z,837,2175420
z,839,2175421
z,736,2175452
z,816,2175456
z,1011,2175457
z,885,2175458
z,872,2175459
z,871,2175460
z,849,2175461
z,837,2175462
z,839,2175463
z,909,2175487
z,816,2175488
z,1094,2175489
z,794,2175490
z,698,2175491
z,778,2175493
z,975,2175494
z,1082,2175495
z,963,2175496
z,1070,2175497
z,947,2175498
z,1178,2175499
z,1050,2175500
z,933,2175501
z,931,2175502
z,816,2175529
z,909,2175530
z,1094,2175535
z,1082,2175536
z,975,2175537
z,794,2175538
z,778,2175540
z,963,2175542
z,1070,2175543
z,947,2175544
z,1050,2175545
z,933,2175546
z,931,2175547
z,939,2175548
z,1178,2175574
z,1269,2175575
z,1277,2175576
z,1297,2175577
z,1309,2175578
z,1331,2175579
z,1165,2175580
z,1154,2175581
z,1046,2175582
z,766,2175583
z,748,2175585
z,1034,2175586
z,1144,2175587
z,1133,2175588
z,1036,2175589
z,1309,2175619
z,1297,2175620
z,1277,2175621
z,1269,2175622
z,1165,2175623
z,1154,2175624
z,1144,2175625
z,1046,2175626
z,1133,2175627
z,1034,2175628
z,748,2175629
z,766,2175631
z,1331,2175632
z,1401,2175633
z,1036,2175634
z,1142,2175635
z,1401,2175679
z,1386,2175680
z,1375,2175681
z,1361,2175682
z,1350,2175683
z,1427,2176061
z,1546,2176106
z,1427,2176107
z,1419,2176108
z,1522,2176109
z,1427,2176117
z,1522,2176159
z,1419,2176160
z,1427,2176161
z,1445,2176162
y,1331,2176860
y,1214,2176861
y,1011,2176870
y,1094,2176871
y,1188,2176872
y,1297,2176873
y,1401,2176874
y,1419,2176875
y,1522,2176876
y,1277,2176877
y,1178,2176878
y,1082,2176879
y,985,2176880
y,909,2176881
y,985,2176882
y,975,2176883
y,1070,2176884
y,1165,2176885
y,1178,2176886
y,1188,2176887
y,1386,2176888
y,1386,2176976
y,1375,2176977
y,1486,2176978
y,1488,2176985
y,1476,2176989
y,1361,2176990
y,1257,2176991
y,1269,2176992
y,1165,2176993
y,1154,2176994
y,1144,2176995
y,1245,2176996
y,1350,2176997
y,1350,2177027
i,1226,2178009
i,1214,2178037
i,1116,2178038
i,913,2178045
i,1094,2178047
i,1188,2178048
i,1178,2178049
i,985,2178050
i,909,2178051
i,816,2178055
i,885,2178056
i,975,2178057
i,1070,2178058
i,1165,2178059
i,872,2178060
i,963,2178061
i,778,2178062
i,1214,2178069
i,1011,2178074
i,1094,2178075
i,1178,2178076
i,1188,2178077
i,985,2178078
i,909,2178079
i,826,2178080
i,816,2178084
i,885,2178085
i,975,2178086
i,1070,2178087
i,1165,2178088
i,963,2178089
i,872,2178090
i,736,2178091
i,778,2178092
i,766,2178098
i,849,2178099
i,933,2178100
i,748,2178101
i,794,2178107
i,872,2178108
i,963,2178109
i,1050,2178110
i,1144,2178111
i,1046,2178112
i,947,2178113
i,871,2178114
i,778,2178115
i,748,2178133
i,766,2178138
i,849,2178139
i,933,2178140
i,872,2178141
i,963,2178142
i,1046,2178143
i,1050,2178144
i,1144,2178145
i,794,2178146
i,778,2178165
i,871,2178166
i,947,2178167
i,766,2178169
i,849,2178170
i,933,2178171
i,1036,2178172
i,1154,2179456
i,1144,2179457
i,1245,2179458
i,1350,2179459
i,1476,2179463
i,1361,2179464
i,1257,2179465
i,1269,2179466
i,1277,2179467
i,1297,2179468
i,1309,2179469
i,1401,2179470
i,1419,2179471
i,1427,2179472
i,1522,2179479
i,1361,2179486
i,1476,2179487
i,1350,2179491
i,1245,2179492
i,1257,2179493
i,1154,2179494
i,1144,2179495
i,1269,2179496
i,1277,2179497
i,1297,2179498
i,1309,2179499
i,1401,2179500
i,1419,2179501
i,1427,2179502
i,1522,2179514
i,1522,2179517
i,1476,2179550
i,1486,2179551
i,1488,2179552
g,826,2180882
g,736,2180883
g,826,2180912
g,736,2180913
g,720,2180915
g,1226,2180918
g,1331,2180919
r,1427,2180936
g,1154,2181032
g,1257,2181033
g,1361,2181034
g,1486,2181036
g,1375,2181037
g,1269,2181038
g,1165,2181039
g,1070,2181040
g,1082,2181041
g,1094,2181042
g,1188,2181044
g,1214,2181045
g,1331,2181047
g,1309,2181048
g,1297,2181049
g,1401,2181050
g,1516,2181051
g,1445,2181069
g,1165,2181070
g,1154,2181071
g,1257,2181072
g,1361,2181073
g,1486,2181075
g,1375,2181076
g,1269,2181077
g,1082,2181078
g,1070,2181079
g,1094,2181080
g,985,2181081
i,1034,2181082
i,1046,2181083
i,931,2181084
i,939,2181085
i,839,2181099
i,939,2181118
i,1034,2181119
i,931,2181120
i,1046,2181121
i,839,2181122
i,754,2181123
i,1036,2181294
i,1034,2181295
i,947,2181296
i,931,2181297
i,837,2181298
g,794,2181642
g,872,2181643
g,963,2181644
g,1050,2181645
g,1154,2181646
g,1165,2181647
g,1178,2181648
g,1277,2181649
g,1386,2181650
g,1419,2181651
g,1522,2181652
g,1427,2181660
g,1331,2181661
g,1445,2181663
g,1419,2181672
g,1386,2181673
g,1277,2181674
g,1178,2181675
g,1165,2181676
g,1154,2181677
g,1050,2181678
g,963,2181679
g,872,2181680
g,794,2181681
g,778,2181682
g,766,2181683
g,1427,2181694
g,1522,2181702
g,766,2181725
g,778,2181726
g,698,2181738
g,748,2181791
g,746,2181792
g,748,2181824
g,746,2181829
g,931,2181840
g,933,2181841
g,947,2181842
g,849,2181843
g,871,2181844
g,975,2181845
g,985,2181846
g,885,2181847
g,909,2181848
g,1144,2181849
g,1133,2181850
g,1142,2181851
g,1243,2181854
g,1245,2181855
g,1350,2181857
g,931,2181865
g,933,2181866
g,1297,2181868
g,1133,2181874
g,1144,2181875
g,947,2181876
g,849,2181877
g,871,2181878
g,975,2181879
g,985,2181880
g,885,2181881
g,909,2181882
g,1245,2181885
g,1297,2181929
r,1470,2182059
r,1257,2182060
r,1133,2182063
r,766,2182403
r,778,2182407
r,871,2182408
r,947,2182409
r,1050,2182410
r,1050,2182451
r,947,2182452
r,871,2182453
r,766,2182454
r,698,2182459
r,778,2182460
r,748,2182476
r,748,2182515
r,746,2182516
r,839,2182521
r,837,2182522
r,849,2182523
r,933,2182524
r,931,2182525
r,839,2182552
r,837,2182553
r,849,2182554
r,933,2182555
r,931,2182556
r,939,2182557
r,1427,2183148
r,1546,2183481
r,909,2184365
r,985,2184366
r,1082,2184367
r,1178,2184368
r,1188,2184369
r,1094,2184370
r,1011,2184371
r,826,2184379
r,909,2184380
r,985,2184381
r,975,2184382
r,1070,2184383
r,963,2184384
r,872,2184385
r,794,2184386
r,720,2184387
r,816,2184391
r,885,2184392
r,909,2184393
r,1094,2184397
r,1188,2184398
r,1178,2184399
r,1082,2184400
r,1011,2184401
r,794,2184409
r,872,2184410
r,963,2184411
r,975,2184412
r,1070,2184413
r,1165,2184414
r,1269,2184415
r,1277,2184416
r,1386,2184417
r,1488,2184418
r,1401,2184420
r,1297,2184421
r,909,2184425
r,885,2184426
r,816,2184427
r,1165,2184447
r,1269,2184448
r,1277,2184449
r,1386,2184450
r,1516,2184452
r,1401,2184453
r,1297,2184454
r,1309,2184455
r,1419,2184456
r,1419,2184491
r,1309,2184492
r,1522,2184493
r,1036,2184603
r,1034,2184604
r,1046,2184605
r,1154,2184606
r,1133,2184607
r,1036,2184630
r,1034,2184631
r,1046,2184632
r,1154,2184633
r,1243,2184634
r,1245,2184635
r,1257,2184636
r,1133,2184657
r,1243,2184658
r,1245,2184659
r,1257,2184660
r,1470,2184674
u,1427,2185173
u,1419,2185231
u,1309,2185232
u,1214,2185233
u,1188,2185234
u,1297,2185235
u,1401,2185236
u,1516,2185237
u,1522,2185238
u,1386,2185272
u,1277,2185273
u,1269,2185274
u,1375,2185275
u,1486,2185276
u,1488,2185277
u,1516,2185280
u,1401,2185281
u,1419,2185282
u,1309,2185283
u,1331,2185284
u,1226,2185292
u,1188,2185293
u,1178,2185294
u,1165,2185295
u,1154,2185296
u,1257,2185297
u,1361,2185298
u,1486,2185300
u,1375,2185301
u,1269,2185302
u,1277,2185303
u,1297,2185304
u,1386,2185305
u,1361,2185306
u,1476,2185307
u,1350,2185379
u,931,2185427
u,1046,2185428
u,1034,2185429
u,1036,2185430
u,1243,2185454
u,1133,2185465
u,1144,2185466
u,1245,2185467
u,754,2185470
u,837,2185472
u,839,2185473
u,748,2185498
u,1116,2186004
u,1094,2186005
u,1011,2186006
u,909,2186008
u,985,2186009
u,1082,2186010
u,1178,2186011
u,1070,2186012
u,975,2186013
u,885,2186014
u,816,2186015
u,794,2186016
u,872,2186017
u,963,2186018
u,872,2186019
u,871,2186020
u,778,2186021
u,778,2186065
u,766,2186066
u,849,2186067
u,933,2186068
u,1034,2186069
u,1046,2186070
u,1144,2186071
u,1245,2186072
u,1257,2186073
u,1154,2186074
u,1050,2186075
u,1070,2186076
u,1082,2186077
u,1094,2186078
u,975,2186079
u,871,2186080
u,849,2186081
u,748,2186082
u,766,2186088
u,837,2186089
u,746,2186090
u,1165,2186102
u,1133,2186103
u,1243,2186104
u,1036,2186106
u,931,2186107
u,939,2186108
u,1350,2186112
u,947,2186115
u,839,2186116
r,1011,2186721
r,1011,2186768
r,1476,2186948
r,1470,2186949
r,1476,2186975
r,1361,2186976
r,1350,2186977
r,1350,2187016
r,1361,2187017
g,1375,2187598
g,1277,2187599
g,1401,2187600
g,1309,2187601
g,1214,2187602
g,1188,2187607
g,1050,2187608
g,1046,2187609
g,947,2187610
g,933,2187611
g,837,2187612
g,748,2187613
g,1375,2187643
g,1277,2187644
g,1309,2187645
g,1214,2187646
g,1116,2187650
g,1401,2187651
g,1188,2187652
g,1050,2187653
g,1046,2187654
g,947,2187655
g,933,2187656
g,837,2187657
g,748,2187658
g,794,2187672
g,816,2187673
g,885,2187674
g,1011,2187675
g,885,2187715
g,794,2187716
g,816,2187717
g,698,2187718
g,1011,2187721
g,1070,2188376
g,963,2188377
g,1144,2188378
i,746,2188383
i,837,2188384
i,931,2188385
i,1034,2188386
i,933,2188387
i,849,2188388
i,766,2188389
i,766,2188416
i,849,2188417
i,933,2188418
i,1034,2188419
i,931,2188420
i,837,2188421
g,688,2188433
g,963,2188435
g,1070,2188436
g,1144,2188437
g,1243,2188509
i,754,2188537
i,746,2188538
g,1243,2188559
i,746,2188587
i,1243,2188689
i,1243,2188754
i,1245,2188755
i,1133,2188756
i,1036,2188758
i,1133,2188804
i,1245,2188805
i,1243,2188806
r,746,2189178
r,837,2189179
r,839,2189180
r,754,2189181
r,746,2189225
r,837,2189228
r,839,2189229
r,931,2189242
r,933,2189243
r,947,2189244
r,849,2189245
r,748,2189246
r,816,2189248
r,931,2189265
r,748,2189287
r,849,2189288
r,947,2189289
r,933,2189290
r,816,2189291
i,1419,2189903
i,1419,2189953
i,1386,2189954
i,1386,2189996
i,1257,2189997
i,1243,2189998
i,1154,2189999
i,1050,2190000
i,1133,2190001
i,1142,2190002
i,1142,2190059
i,1133,2190060
i,1154,2190061
i,1050,2190062
i,1257,2190063
z,794,2190285
z,885,2190287
z,985,2190288
z,1116,2190289
z,1214,2190290
z,1331,2190291
z,794,2190326
z,885,2190328
z,985,2190329
z,1116,2190330
z,1214,2190331
z,1331,2190332
z,1309,2190333
z,1297,2190334
z,1297,2190364
z,1309,2190365
z,1401,2190366
z,1516,2190367
z,1488,2190369
z,1386,2190370
z,1375,2190371
z,1269,2190372
z,1257,2190373
z,1070,2190374
z,975,2190375
z,1082,2190376
z,1178,2190377
z,1050,2190378
z,1034,2190379
z,748,2190380
z,1516,2190408
z,1401,2190409
z,1386,2190410
z,1375,2190412
z,1269,2190413
z,1257,2190414
z,1070,2190415
z,1082,2190416
z,1178,2190417
z,1050,2190418
z,975,2190419
z,748,2190420
z,1034,2190423
z,1036,2190424
z,931,2190425
z,1243,2190429
z,1350,2190434
z,1036,2190455
z,1243,2190459
z,1350,2190463
z,931,2190465
z,1353,2190476
z,1350,2190477
z,1361,2190478
z,1476,2190479
z,1350,2190513
z,1361,2190514
z,1476,2190515
z,1245,2190624
y,1036,2190861
y,839,2190864
y,754,2191000
y,746,2191001
i,1350,2191155
i,1361,2191156
i,1546,2191196
z,1331,2191791
z,1309,2191792
z,1297,2191793
z,1277,2191794
z,1386,2191795
z,1488,2191796
z,1331,2191830
z,1309,2191831
z,1297,2191832
z,1277,2191833
z,1386,2191834
z,720,2191866
z,816,2191867
z,794,2191868
z,778,2191869
z,766,2191870
z,748,2191871
z,746,2191879
z,816,2191898
z,794,2191899
z,778,2191900
z,766,2191901
z,748,2191902
z,746,2191912
z,1094,2192103
z,1188,2192104
z,1214,2192105
z,947,2192106
z,1046,2192107
z,1133,2192108
z,1144,2192109
z,1245,2192110
z,1257,2192111
z,947,2192133
z,1046,2192134
z,1133,2192135
z,1144,2192136
z,1245,2192137
z,1257,2192138
z,1188,2192139
z,1214,2192140
z,1094,2192141
y,1566,2192426
y,1427,2192428
y,1419,2192430
y,1309,2192431
y,1214,2192432
y,1011,2192441
y,1094,2192442
y,913,2192444
y,826,2192448
y,909,2192449
y,985,2192450
y,1082,2192451
y,1178,2192452
y,1165,2192453
y,1070,2192454
y,975,2192455
y,885,2192456
y,816,2192457
y,794,2192460
y,872,2192461
y,963,2192462
y,872,2192463
y,794,2192464
y,778,2192466
y,871,2192467
y,947,2192468
y,849,2192469
y,766,2192470
y,766,2192480
y,849,2192481
y,947,2192482
y,871,2192483
y,778,2192484
y,698,2192485
y,746,2192578
y,837,2192579
y,839,2192580
y,754,2192583
y,839,2192584
y,1133,2192622
y,1142,2192623
y,1243,2192633
y,1245,2192634
y,1257,2192635
y,1269,2192636
y,1361,2192637
y,1375,2192638
y,1486,2192639
y,1470,2192645
y,1476,2192646
z,826,2192773
z,909,2192774
z,985,2192775
z,1094,2192776
z,1011,2192777
z,1011,2192827
z,1094,2192828
z,985,2192829
z,909,2192830
z,1427,2192927
z,1419,2192928
z,1522,2192929
z,1445,2192977
z,1427,2192978
z,1419,2192979
z,1522,2192980
z,736,2193029
z,885,2193034
z,872,2193035
z,871,2193036
z,766,2193037
z,754,2193041
z,885,2193078
z,872,2193079
z,766,2193080
z,871,2193081
z,746,2193082
z,1245,2193125
z,1269,2193126
z,1277,2193127
z,1154,2193128
z,1034,2193129
z,1245,2193158
z,1036,2193161
z,1034,2193162
z,1154,2193163
z,1277,2193183
z,1178,2193184
z,1082,2193185
z,1165,2193186
z,975,2193187
z,963,2193188
z,933,2193189
z,837,2193190
z,1269,2193192
z,1401,2193193
y,839,2193384
y,931,2193385
y,837,2193386
y,931,2193387
y,1036,2193388
y,1133,2193389
y,1034,2193390
y,933,2193391
y,1046,2193392
y,1144,2193393
y,1154,2193394
y,1050,2193395
y,1070,2193396
y,1050,2193397
y,1046,2193398
y,1034,2193399
y,933,2193400
y,931,2193401
y,1036,2193402
y,837,2193405
y,748,2193406
y,748,2193417
y,849,2193418
y,871,2193419
y,872,2193420
y,885,2193421
y,909,2193422
y,816,2193423
y,826,2193424
y,1331,2193446
y,1297,2193447
y,1401,2193448
y,1386,2193449
y,1488,2193450
y,1516,2193453
y,1522,2193454
y,1094,2193463
y,963,2193464
y,975,2193465
y,947,2193466
y,963,2193467
y,975,2193468
y,1046,2193469
y,1034,2193470
y,939,2193486
y,1243,2193527
y,1269,2193528
y,1188,2193529
y,1214,2193530
y,1331,2193532
y,1427,2193533
i,1427,2194161
i,1419,2194162
i,1522,2194163
i,1445,2194208
i,1427,2194209
i,1419,2194210
i,1331,2194211
i,1427,2194217
i,1419,2194218
i,1309,2194219
i,1297,2194220
i,1214,2194221
i,1331,2194254
i,1309,2194255
i,1214,2194258
i,1214,2194267
i,1188,2194268
i,1178,2194269
i,1050,2194270
i,1070,2194271
i,1082,2194272
i,1094,2194273
i,1094,2194318
i,1082,2194319
i,1070,2194320
i,1214,2194321
i,1188,2194322
i,963,2194323
i,947,2194324
i,837,2194325
i,849,2194326
i,748,2194327
i,746,2194328
i,963,2194363
i,748,2194364
i,849,2194365
i,947,2194366
i,837,2194367
i,746,2194368
i,748,2194375
i,746,2194377
i,837,2194378
i,754,2194379
i,766,2194399
i,871,2194400
i,963,2194401
i,778,2194402
i,746,2194425
i,837,2194426
i,754,2194428
i,766,2194448
i,871,2194450
i,778,2194451
i,1011,2194458
i,778,2194476
i,871,2194477
i,794,2194478
i,872,2194479
i,816,2194480
i,885,2194481
i,909,2194482
i,778,2194513
i,794,2194514
r,1427,2194853
i,1243,2195006
i,1245,2195007
i,1257,2195008
i,1269,2195009
i,1277,2195010
i,1297,2195011
i,1386,2195012
i,1375,2195013
i,1361,2195014
i,1350,2195015
i,1243,2195036
i,1245,2195037
i,1257,2195038
i,1269,2195039
i,1277,2195040
i,1297,2195041
i,1375,2195042
i,1386,2195043
i,1361,2195044
i,1350,2195045
i,1350,2195051
i,1361,2195052
i,1375,2195053
i,1386,2195054
i,1401,2195055
i,1488,2195056
i,1486,2195057
i,1476,2195058
i,794,2195088
i,885,2195089
i,985,2195090
i,816,2195091
i,909,2195092
i,1011,2195093
i,826,2195094
i,1350,2195101
i,1361,2195102
i,1375,2195103
i,1476,2195104
i,1386,2195106
i,1488,2195107
i,794,2195130
i,885,2195131
i,816,2195132
i,985,2195133
i,909,2195134
i,826,2195135
i,1011,2195139
i,1116,2195177
i,1178,2195178
i,1082,2195179
i,1165,2195180
i,975,2195181
i,1154,2195182
i,1050,2195183
i,872,2195184
i,871,2195185
i,947,2195186
i,1046,2195187
i,1144,2195188
i,1116,2195216
i,1178,2195217
i,1165,2195218
i,1082,2195219
i,1154,2195220
i,975,2195221
i,1050,2195222
i,1144,2195223
i,1046,2195224
i,947,2195225
i,871,2195226
i,872,2195227
i,933,2195228
i,933,2195254
i,1036,2195255
i,931,2195256
i,939,2195259
i,839,2195260
i,1036,2195299
i,931,2195301
i,839,2195306
i,839,2196119
i,931,2196120
i,939,2196121
i,931,2196161
i,839,2196164
i,1243,2196237
i,1245,2196238
i,1257,2196239
i,1522,2196280
i,1257,2196293
i,1144,2196294
i,1034,2196295
i,1133,2196296
i,1142,2196298
i,1245,2196302
i,1522,2196303
i,1144,2196341
i,1133,2196342
i,1034,2196343
i,1142,2196344
i,1036,2196345
r,1427,2196672
r,1476,2196789
r,1486,2196790
r,1375,2196791
r,1361,2196792
r,1350,2196793
r,1476,2196832
r,1375,2196834
r,1361,2196835
r,1350,2196836
r,1331,2196985
r,1214,2196987
r,1214,2197008
r,1082,2197009
r,1070,2197010
r,1154,2197011
r,1144,2197012
r,1046,2197013
r,1034,2197014
r,1133,2197015
r,1082,2197049
r,1070,2197050
r,1154,2197051
r,1144,2197052
r,1133,2197053
r,1046,2197054
r,1034,2197055
r,1245,2197089
r,1257,2197090
r,1566,2197095
r,1245,2197128
r,1257,2197129
r,1566,2197134
g,839,2197644
g,839,2197673
r,1427,2197977
u,1516,2198421
i,1486,2198436
i,1243,2198439
i,1133,2198440
i,1034,2198441
i,1046,2198442
i,1154,2198443
i,1516,2198444
i,1486,2198466
i,1133,2198470
i,1034,2198471
i,1046,2198472
i,1154,2198473
i,1516,2198492
g,931,2199151
g,1034,2199152
g,1133,2199153
g,1350,2199154
g,1419,2199159
g,985,2199170
g,975,2199171
g,872,2199172
g,766,2199173
g,849,2199174
g,931,2199175
g,1036,2199176
g,1034,2199177
g,1133,2199178
g,1350,2199179
g,1419,2199193
g,985,2199203
g,975,2199204
g,872,2199205
g,766,2199206
g,849,2199207
g,939,2199208
r,1401,2199878
r,1386,2199879
r,1257,2199883
r,1269,2199884
r,1277,2199885
r,1178,2199886
r,1188,2199887
r,1214,2199888
r,1516,2199903
r,1386,2199910
r,1401,2199911
r,1277,2199912
r,1269,2199913
r,1257,2199914
r,1178,2199915
r,1188,2199916
r,1165,2199917
r,1214,2199918
r,1133,2199936
r,1144,2199937
r,1165,2199938
r,1133,2199967
r,1144,2199968
r,1243,2199969
r,1245,2199970
r,1243,2200013
r,1245,2200014
r,1036,2200050
y,1566,2200524
y,1427,2200525
y,1309,2200528
y,1297,2200529
y,1188,2200530
y,1094,2200531
y,1116,2200532
r,826,2200811
r,1011,2200812
r,1094,2200814
r,885,2200815
r,826,2200857
r,1011,2200859
r,1094,2200860
r,885,2200872
u,1486,2201330
u,1476,2201344
u,933,2201346
u,1361,2201370
r,872,2202014
r,975,2202015
r,985,2202016
r,963,2202019
r,1050,2202020
u,1375,2202404
r,909,2203122
r,794,2203123
r,816,2203124
r,778,2203125
r,748,2203129
r,837,2203131
r,839,2203132
r,909,2203153
r,794,2203154
r,816,2203155
r,778,2203156
r,688,2203157
r,748,2203160
r,837,2203162
r,839,2203163
r,933,2203164
r,947,2203165
r,963,2203166
r,871,2203167
r,1082,2203168
r,1070,2203169
r,1050,2203170
r,1046,2203171
r,1361,2203185
r,1476,2203186
r,939,2203196
r,933,2203197
r,947,2203198
r,963,2203199
r,1082,2203200
r,1070,2203201
r,1050,2203202
r,1046,2203203
r,871,2203204
r,1361,2203217
r,1476,2203218
r,1486,2203219
z,1486,2203773
z,1361,2203774
r,1427,2203778
i,1401,2203882
i,1331,2203883
i,1401,2203907
i,1331,2203908
i,1269,2203909
i,1245,2203910
i,1245,2203951
i,1269,2203952
z,778,2204059
z,871,2204060
z,947,2204061
z,849,2204062
z,963,2204063
z,1050,2204064
z,1154,2204065
z,1165,2204066
z,1070,2204067
z,975,2204068
z,1082,2204069
z,1178,2204070
z,1188,2204071
z,1297,2204072
z,1401,2204073
z,1516,2204074
z,1488,2204076
z,1386,2204077
z,1375,2204078
z,1269,2204079
z,1257,2204080
z,1144,2204081
z,1046,2204082
z,933,2204083
z,778,2204097
z,871,2204098
z,947,2204099
z,963,2204100
z,1050,2204101
z,849,2204102
z,1070,2204105
z,1165,2204106
z,1178,2204107
z,1188,2204108
z,1297,2204109
z,1401,2204110
z,1516,2204111
z,1154,2204112
z,1082,2204113
z,975,2204114
z,1046,2204115
z,1144,2204116
z,1257,2204117
z,1269,2204118
z,1375,2204119
z,1386,2204120
